prompt_id,prompt_position,prompt_position_1based,char_j,median_time_to_first_correct_ms,median_time_to_stability_ms,median_revisions,mean_wrong_first,mean_local_friction,prompt_text,prompt_family
P12,87,88,่,34269.5,34269.5,0.0,0.23076923076923078,-0.2011379237575408,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,88,89,ง,34631.5,34631.5,0.0,0.07692307692307693,-0.17379276344617056,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,89,90,ส,35215.5,35215.5,0.0,0.11538461538461539,0.0933149592493344,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,90,91,ำ,35365.0,35365.0,0.0,0.15384615384615385,0.013900735747362926,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,91,92,น,35632.5,35632.5,0.0,0.15384615384615385,0.1562518023004471,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,92,93,ว,35813.5,35813.5,0.0,0.07692307692307693,-0.24021996714345584,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,93,94,น,35993.0,35993.0,0.0,0.07692307692307693,-0.26931317630250046,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,94,95,แ,36813.5,36813.5,0.0,0.15384615384615385,0.3467513919964687,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,95,96,ล,36999.0,36999.0,0.0,0.11538461538461539,0.05605035361478842,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,96,97,ะ,37165.0,37165.0,0.0,0.11538461538461539,-0.04836385306586149,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,97,98,อ,37724.0,37724.0,0.0,0.11538461538461539,0.10789992920598925,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,98,99,ธ,38506.5,38506.5,0.0,0.11538461538461539,0.2198713787511206,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,99,100,ิ,39828.5,39828.5,0.0,0.23076923076923078,-0.010425410169880285,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,100,101,บ,40311.0,40311.0,0.0,0.07692307692307693,0.08244926364060655,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,101,102,า,41017.5,41017.5,0.0,0.11538461538461539,-0.11181932832744038,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,102,103,ย,41267.0,41267.0,0.0,0.23076923076923078,-0.25827548267667,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,103,104,ค,42350.5,42350.5,0.0,0.11538461538461539,0.19235595375342596,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,104,105,ว,42672.0,42672.0,0.0,0.11538461538461539,-0.13566036574054685,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,105,106,า,42897.5,42897.5,0.0,0.11538461538461539,-0.2608530874856972,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,106,107,ม,43091.5,43091.5,0.0,0.038461538461538464,-0.28736213376205866,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,107,108,ห,43589.5,43589.5,0.0,0.038461538461538464,0.022544646638450076,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,108,109,ม,43926.5,43926.5,0.0,0.07692307692307693,-0.17353082120108232,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,109,110,า,44112.0,44112.0,0.0,0.11538461538461539,-0.27421036481862165,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,110,111,ย,44460.5,44460.5,0.0,0.11538461538461539,-0.19148356749066656,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,111,112,ด,45320.0,45320.0,0.0,0.15384615384615385,0.3602965110967784,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,112,113,้,45647.5,45647.5,0.0,0.11538461538461539,-0.09558074959574711,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,113,114,ว,45743.5,45743.5,0.0,0.07692307692307693,-0.28195378491977247,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,114,115,ย,45897.0,45897.0,0.0,0.11538461538461539,-0.3158495836179419,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,115,116,ภ,46490.5,46490.5,0.0,0.15384615384615385,0.3051544706853706,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,116,117,า,46928.0,46928.0,0.0,0.15384615384615385,-0.062282347456251205,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,117,118,ษ,47171.0,47171.0,0.0,0.23076923076923078,-0.0048638276344610855,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,118,119,า,47436.0,47436.0,0.0,0.15384615384615385,-0.1799884325881738,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,119,120,ข,48051.5,48051.5,0.0,0.2692307692307692,0.16413220247957633,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,120,121,อ,48186.0,48186.0,0.0,0.19230769230769232,-0.018116168428195325,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,121,122,ง,48365.0,48365.0,0.0,0.19230769230769232,-0.09331922627456958,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,122,123,ต,49273.0,49273.0,0.0,0.19230769230769232,0.09069218393969881,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,123,124,น,49438.5,49438.5,0.0,0.34615384615384615,-0.146854091727758,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,124,125,เ,49664.0,49664.0,0.0,0.23076923076923078,-0.029915360908461884,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,125,126,อ,49844.0,49844.0,0.0,0.15384615384615385,-0.2756375284794518,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,126,127,ง,49965.0,49965.0,0.0,0.15384615384615385,-0.20077092555120166,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
